name,product_template_variant_value_ids/id,default_code,standard_price
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69343_3c7376ea,__export__.product_template_attribute_value_69356_7841c454",ONT007633,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69344_09343306,__export__.product_template_attribute_value_69355_75c3ffb1",ONT007677,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69344_09343306,__export__.product_template_attribute_value_69356_7841c454",ONT007678,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69345_d0490f15,__export__.product_template_attribute_value_69356_7841c454",ONT007639,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69346_b5a25b3c,__export__.product_template_attribute_value_69354_11bb8d5f",ONT007640,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69346_b5a25b3c,__export__.product_template_attribute_value_69356_7841c454",ONT007642,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69347_bf122083,__export__.product_template_attribute_value_69354_11bb8d5f",ONT012699,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69347_bf122083,__export__.product_template_attribute_value_69355_75c3ffb1",ONT012700,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69347_bf122083,__export__.product_template_attribute_value_69356_7841c454",ONT012701,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69348_7b1861d8,__export__.product_template_attribute_value_69355_75c3ffb1",ONT012703,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69348_7b1861d8,__export__.product_template_attribute_value_69356_7841c454",ONT012704,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69349_87b959b7,__export__.product_template_attribute_value_69355_75c3ffb1",ONT041086,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69349_87b959b7,__export__.product_template_attribute_value_69356_7841c454",ONT041087,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69350_86aa64fb,__export__.product_template_attribute_value_69355_75c3ffb1",ONT016747,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69350_86aa64fb,__export__.product_template_attribute_value_69356_7841c454",ONT016748,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69351_cd3220dc,__export__.product_template_attribute_value_69355_75c3ffb1",ONT007647,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69351_cd3220dc,__export__.product_template_attribute_value_69356_7841c454",ONT007648,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69352_2de7ce91,__export__.product_template_attribute_value_69355_75c3ffb1",ONT007659,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69352_2de7ce91,__export__.product_template_attribute_value_69356_7841c454",ONT007660,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69353_357426bc,__export__.product_template_attribute_value_69354_11bb8d5f",ONT007679,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL),"__export__.product_template_attribute_value_69353_357426bc,__export__.product_template_attribute_value_69356_7841c454",ONT007681,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69357_cbe2890f,__export__.product_template_attribute_value_69364_2eb704f2",ONT024167,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69357_cbe2890f,__export__.product_template_attribute_value_69365_0eb726fc",ONT024168,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69358_b075a289,__export__.product_template_attribute_value_69363_56468049",ONT024169,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69358_b075a289,__export__.product_template_attribute_value_69364_2eb704f2",ONT024170,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69358_b075a289,__export__.product_template_attribute_value_69365_0eb726fc",ONT024171,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69359_2a27f936,__export__.product_template_attribute_value_69364_2eb704f2",ONT028237,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69359_2a27f936,__export__.product_template_attribute_value_69365_0eb726fc",ONT028238,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69360_4d15fb8e,__export__.product_template_attribute_value_69363_56468049",ONT028239,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69360_4d15fb8e,__export__.product_template_attribute_value_69364_2eb704f2",ONT028240,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69360_4d15fb8e,__export__.product_template_attribute_value_69365_0eb726fc",ONT028241,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69361_23ad08c8,__export__.product_template_attribute_value_69363_56468049",ONT024172,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69361_23ad08c8,__export__.product_template_attribute_value_69364_2eb704f2",ONT024173,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69361_23ad08c8,__export__.product_template_attribute_value_69365_0eb726fc",ONT024174,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69362_28de7819,__export__.product_template_attribute_value_69364_2eb704f2",ONT028243,4.5
CSTL - Coastal Clouds (LIQ FB)(60mL) TFN,"__export__.product_template_attribute_value_69362_28de7819,__export__.product_template_attribute_value_69365_0eb726fc",ONT028244,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69366_9954acd9,__export__.product_template_attribute_value_69379_6cb8a456",ONT007684,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69366_9954acd9,__export__.product_template_attribute_value_69380_7919abda",ONT007685,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69367_d80c3ec6,__export__.product_template_attribute_value_69379_6cb8a456",ONT041088,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69368_f80cc939,__export__.product_template_attribute_value_69379_6cb8a456",ONT041090,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69369_fe75cfd8,__export__.product_template_attribute_value_69379_6cb8a456",ONT014367,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69369_fe75cfd8,__export__.product_template_attribute_value_69380_7919abda",ONT014368,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69370_45d6feae,__export__.product_template_attribute_value_69379_6cb8a456",ONT007690,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69370_45d6feae,__export__.product_template_attribute_value_69380_7919abda",ONT007691,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69371_145e5822,__export__.product_template_attribute_value_69379_6cb8a456",ONT007686,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69371_145e5822,__export__.product_template_attribute_value_69380_7919abda",ONT007687,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69372_4d3646b9,__export__.product_template_attribute_value_69379_6cb8a456",ONT014371,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69372_4d3646b9,__export__.product_template_attribute_value_69380_7919abda",ONT014372,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69373_6500e307,__export__.product_template_attribute_value_69379_6cb8a456",ONT014373,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69373_6500e307,__export__.product_template_attribute_value_69380_7919abda",ONT014374,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69374_eb89c3b2,__export__.product_template_attribute_value_69379_6cb8a456",ONT007688,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69375_c3c4ca63,__export__.product_template_attribute_value_69379_6cb8a456",ONT041092,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69375_c3c4ca63,__export__.product_template_attribute_value_69380_7919abda",ONT041093,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69376_8430fc65,__export__.product_template_attribute_value_69379_6cb8a456",ONT038428,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69377_a53b5fcf,__export__.product_template_attribute_value_69379_6cb8a456",ONT007692,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69377_a53b5fcf,__export__.product_template_attribute_value_69380_7919abda",ONT007693,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69378_c9b4535e,__export__.product_template_attribute_value_69379_6cb8a456",ONT038426,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69378_c9b4535e,__export__.product_template_attribute_value_69380_7919abda",ONT038427,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69381_852818e7,__export__.product_template_attribute_value_69387_559dbec3",ONT024161,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69382_139624b6,__export__.product_template_attribute_value_69387_559dbec3",ONT024163,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69383_0b00cb10,__export__.product_template_attribute_value_69386_67b0b2e3",ONT028247,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69383_0b00cb10,__export__.product_template_attribute_value_69387_559dbec3",ONT028248,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69384_df2c9504,__export__.product_template_attribute_value_69386_67b0b2e3",ONT024164,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69385_74c33862,__export__.product_template_attribute_value_69386_67b0b2e3",ONT028249,4.5
CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN,"__export__.product_template_attribute_value_69385_74c33862,__export__.product_template_attribute_value_69387_559dbec3",ONT028250,4.5
CTPT - Goat Bar (Dispo) (25000Puff)(18mL),"__export__.product_template_attribute_value_69388_7407797a,__export__.product_template_attribute_value_69389_76047434",ONT043582,7.25
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69390_9f121de5,__export__.product_template_attribute_value_69408_b7c8993d",ONT005724,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69391_036866b2,__export__.product_template_attribute_value_69407_84d6215e",ONT005726,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69391_036866b2,__export__.product_template_attribute_value_69408_b7c8993d",ONT005727,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69392_adfb1ed3,__export__.product_template_attribute_value_69407_84d6215e",ONT017368,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69393_c5868c79,__export__.product_template_attribute_value_69407_84d6215e",ONT017376,4.95
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69394_130b1cd6,__export__.product_template_attribute_value_69407_84d6215e",ONT005729,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69395_a15718c0,__export__.product_template_attribute_value_69408_b7c8993d",ONT005736,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69396_b8fd6a70,__export__.product_template_attribute_value_69407_84d6215e",ONT005738,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69396_b8fd6a70,__export__.product_template_attribute_value_69408_b7c8993d",ONT005739,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69397_e6c97f57,__export__.product_template_attribute_value_69407_84d6215e",ONT014253,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69398_b1939171,__export__.product_template_attribute_value_69407_84d6215e",ONT005741,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69398_b1939171,__export__.product_template_attribute_value_69408_b7c8993d",ONT005742,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69399_57c62b79,__export__.product_template_attribute_value_69408_b7c8993d",ONT005745,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69400_39596b71,__export__.product_template_attribute_value_69407_84d6215e",ONT005747,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69400_39596b71,__export__.product_template_attribute_value_69408_b7c8993d",ONT005748,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69401_23f06b35,__export__.product_template_attribute_value_69407_84d6215e",ONT005750,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69402_bcfc7818,__export__.product_template_attribute_value_69407_84d6215e",ONT020690,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69403_8309a1b0,__export__.product_template_attribute_value_69407_84d6215e",ONT007820,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69404_4472866c,__export__.product_template_attribute_value_69407_84d6215e",ONT007823,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69405_851586dd,__export__.product_template_attribute_value_69407_84d6215e",ONT005769,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69405_851586dd,__export__.product_template_attribute_value_69408_b7c8993d",ONT005770,5.0
CTTG - ORGNX (LIQ FB)(60mL),"__export__.product_template_attribute_value_69405_851586dd,__export__.product_template_attribute_value_69406_1dc5eccc",ONT005771,5.0
CTTG - ORGNX (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69409_297b9926,__export__.product_template_attribute_value_69413_e48d0222",ONT005759,5.0
CTTG - ORGNX (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69410_0e9a8034,__export__.product_template_attribute_value_69412_5afd3254",ONT007825,5.0
CTTG - ORGNX (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69410_0e9a8034,__export__.product_template_attribute_value_69413_e48d0222",ONT007826,5.0
CTTG - ORGNX (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69411_28c2fb3e,__export__.product_template_attribute_value_69412_5afd3254",ONT005772,5.0
CTWD - Cuttwood (LIQ FB)(120mL),"__export__.product_template_attribute_value_69414_041e3094,__export__.product_template_attribute_value_69415_7141fb58",ONT018242,8.75
CTWD - Cuttwood (LIQ FB)(60mL),"__export__.product_template_attribute_value_69416_cb8d3b91,__export__.product_template_attribute_value_69419_ad8349e2",ONT018246,5.25
CTWD - Cuttwood (LIQ FB)(60mL),"__export__.product_template_attribute_value_69417_f61dda1d,__export__.product_template_attribute_value_69421_147a3a32",ONT018256,5.25
CTWD - Cuttwood (LIQ FB)(60mL),"__export__.product_template_attribute_value_69418_cdae4de0,__export__.product_template_attribute_value_69420_4b1255ae",ONT018270,5.25
CTWD - Cuttwood (LIQ FB)(60mL),"__export__.product_template_attribute_value_69418_cdae4de0,__export__.product_template_attribute_value_69421_147a3a32",ONT018271,5.25
CTWD - Cuttwood (LIQ Salt)(30mL),"__export__.product_template_attribute_value_69422_3c4a47d4,__export__.product_template_attribute_value_69423_9da8e9df",ONT037977,5.25
