id,name,categ_id/id,type,sale_ok,list_price,default_code,attribute_line_ids/attribute_id/id,attribute_line_ids/value_ids/id
template_strm_-_bam_bams_liq_fb100ml_cannoli,STRM - Bam Bam's (LIQ FB)(100mL) Cannoli,__export__.product_category_27_88c4d517,consu,True,5.00,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7285_7dd77625,__export__.product_attribute_value_7387_f3b3e85b,__export__.product_attribute_value_7889_a1da5104,__export__.product_attribute_value_8123_de4ec08d"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_strm_-_juice_head_liq_fb100ml,STRM - Juice Head (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,6.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7801_8be63097,__export__.product_attribute_value_7878_a94de255,__export__.product_attribute_value_4461_90b54e3d,__export__.product_attribute_value_7910_0f192c0e,__export__.product_attribute_value_7958_66a99b06,__export__.product_attribute_value_7959_6bdae22a,__export__.product_attribute_value_4899_cab03ab7,__export__.product_attribute_value_8193_0238682d,__export__.product_attribute_value_8288_b31ccd95,__export__.product_attribute_value_8290_b40e7acd"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_strm_-_juice_head_liq_fb100ml_tfn,STRM - Juice Head (LIQ FB)(100mL) TFN,__export__.product_category_27_88c4d517,consu,True,6.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7240_ba317d9c,__export__.product_attribute_value_7344_d04284d9,__export__.product_attribute_value_7932_ab8c711c,__export__.product_attribute_value_7957_873bb705,__export__.product_attribute_value_4674_2022d91c,__export__.product_attribute_value_8031_1e252eeb,__export__.product_attribute_value_8142_0cb7918c,__export__.product_attribute_value_8278_574f625e"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_strm_-_juice_head_liq_salt30ml,STRM - Juice Head (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7413_486159a2,__export__.product_attribute_value_4422_9fdc3c3a,__export__.product_attribute_value_7892_87edbb91,__export__.product_attribute_value_4461_90b54e3d,__export__.product_attribute_value_7958_66a99b06,__export__.product_attribute_value_8207_bd0f585f,__export__.product_attribute_value_8290_b40e7acd"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_strm_-_juice_head_liq_salt30ml_tfn,STRM - Juice Head (LIQ Salt)(30mL) TFN,__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7240_ba317d9c,__export__.product_attribute_value_7801_8be63097,__export__.product_attribute_value_4674_2022d91c,__export__.product_attribute_value_8031_1e252eeb"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_strm_-_juice_head_5k_dispo_5000puff14ml,STRM - Juice Head 5K (Dispo) (5000Puff)(14mL),__export__.product_category_27_88c4d517,consu,True,1.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7957_873bb705,__export__.product_attribute_value_7960_76c67aea"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_strm_-_juice_head_flex_freeze_dispo_50000puff24ml,STRM - Juice Head Flex Freeze (Dispo) (50000Puff)(24mL),__export__.product_category_27_88c4d517,consu,True,9.00,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_3737_5a3441a1
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_strm_-_khali_vapors_liq_fb60ml,STRM - Khali Vapors (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7472_486962c2
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8338_1b1c5e4b
template_strm_-_khali_vapors_liq_salt30ml,STRM - Khali Vapors (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7471_b1be8961,__export__.product_attribute_value_7472_486962c2"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8326_8139568c,__export__.product_attribute_value_8336_91087ebe"
template_surn_-_youme_vapsi_oao_dispo_6000puff_0_12ml,SURN - Youme Vapsi OAO (Dispo) (6000Puff) 0% (12mL),__export__.product_category_27_88c4d517,consu,True,1.05,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_4915_f2092ad6,__export__.product_attribute_value_4962_2645deb7"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8320_754bb761
template_surn_-_youme_vapsi_oao_dispo_6000puff_5_12ml,SURN - Youme Vapsi OAO (Dispo) (6000Puff) 5% (12mL),__export__.product_category_27_88c4d517,consu,True,1.05,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7203_f178588d,__export__.product_attribute_value_3398_f61acdb4,__export__.product_attribute_value_3465_b3945fe5,__export__.product_attribute_value_7345_ec4b729e,__export__.product_attribute_value_7539_ef07e637,__export__.product_attribute_value_7606_a7909b12,__export__.product_attribute_value_4147_84ab721d,__export__.product_attribute_value_7754_4bf031bf,__export__.product_attribute_value_4241_24f24852,__export__.product_attribute_value_4369_8745a221,__export__.product_attribute_value_4471_a6a34a4a,__export__.product_attribute_value_4484_f8eb4e2f,__export__.product_attribute_value_4771_46e25c01,__export__.product_attribute_value_5142_0d332f6c"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_svge_-_esco_barsavage_dispo_2500puff6ml_mesh_edt,SVGE - Esco Bar/Savage (Dispo) (2500Puff)(6mL) Mesh Edt.,__export__.product_category_27_88c4d517,consu,True,1.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7252_a13083fb,__export__.product_attribute_value_7333_b0fda3bf,__export__.product_attribute_value_4257_8ae961e5"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_svge_-_vape_100_liq_fb100ml_ripe,SVGE - Vape 100 (LIQ FB)(100mL) Ripe,__export__.product_category_27_88c4d517,consu,True,4.75,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7219_480ffdba,__export__.product_attribute_value_7220_50d0f46d,__export__.product_attribute_value_7234_1427d6bf,__export__.product_attribute_value_7332_c84555af,__export__.product_attribute_value_4141_4f340ea5"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_svge_-_vape_100_liq_salt30ml_ripe,SVGE - Vape 100 (LIQ Salt)(30mL) Ripe,__export__.product_category_27_88c4d517,consu,True,4.75,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7219_480ffdba,__export__.product_attribute_value_7332_c84555af,__export__.product_attribute_value_4141_4f340ea5,__export__.product_attribute_value_7938_39647392,__export__.product_attribute_value_7939_5a37ee0b"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8336_91087ebe"
template_svsi_-_lyf_liq_fb100ml,SVSI - LYF (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7211_f51a7e0d,__export__.product_attribute_value_7212_02587c4d,__export__.product_attribute_value_3426_89b3b658"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_svsi_-_slammin_duo_liq_fb100ml,SVSI - Slammin Duo (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,5.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7489_92d287c3,__export__.product_attribute_value_7490_42c8fedd,__export__.product_attribute_value_7589_d9619470,__export__.product_attribute_value_7908_7d8418c6"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8321_2a40bfd2,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_svur_-_met4_liq_fb60ml,SVUR - Met4 (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,5.22,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7508_b45b1990,__export__.product_attribute_value_3935_a3285e8d,__export__.product_attribute_value_7891_09e389ea"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_svur_-_met4_liq_salt30ml,SVUR - Met4 (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.22,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_3935_a3285e8d
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8325_1575cfd1
template_svur_-_svrf_liq_fb60ml,SVUR - SVRF (LIQ FB)(60mL),__export__.product_category_27_88c4d517,consu,True,5.22,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7251_5dc774c3,__export__.product_attribute_value_8053_bb52e4fb,__export__.product_attribute_value_8054_8e9f452b"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8328_936b70e3,__export__.product_attribute_value_8338_1b1c5e4b"
template_svur_-_svrf_liq_salt30ml,SVUR - SVRF (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,5.22,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7251_5dc774c3,__export__.product_attribute_value_8053_bb52e4fb"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8325_1575cfd1
template_swlf_-_sigelei_smart_ac10000_dispo_10000puff20ml,SWLF - Sigelei Smart AC10000 (Dispo) (10000Puff)(20mL),__export__.product_category_27_88c4d517,consu,True,2.50,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_5803_bca23a4f
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_swlf_-_snowwolf_compak_dispo_7500puff17ml,SWLF - Snowwolf Compak (Dispo) (7500Puff)(17mL),__export__.product_category_27_88c4d517,consu,True,2.20,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3805_1bb8ffae,__export__.product_attribute_value_4239_b86d7bad,__export__.product_attribute_value_4885_ab733fe1,__export__.product_attribute_value_4915_f2092ad6,__export__.product_attribute_value_8157_3883e5ca,__export__.product_attribute_value_5142_0d332f6c"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_swlf_-_snowwolf_ease_smart_dispo_9000puff18ml,SWLF - Snowwolf Ease Smart (Dispo) (9000Puff)(18mL),__export__.product_category_27_88c4d517,consu,True,4.90,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3508_1847fbe6,__export__.product_attribute_value_5805_f47adfe4,__export__.product_attribute_value_3700_ac446b97,__export__.product_attribute_value_7534_345dbe5e,__export__.product_attribute_value_3980_70153621,__export__.product_attribute_value_4037_bcd05aaa,__export__.product_attribute_value_7849_e2b577b6,__export__.product_attribute_value_7916_85f2bbaa,__export__.product_attribute_value_4885_ab733fe1,__export__.product_attribute_value_4962_2645deb7"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_swss_-_ligg_pro_dispo_5500puff14ml,SWSS - Ligg Pro (Dispo) (5500Puff)(14mL),__export__.product_category_27_88c4d517,consu,True,6.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3771_0a587f6d,__export__.product_attribute_value_4471_a6a34a4a,__export__.product_attribute_value_4915_f2092ad6"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_szcl_-_goat_dispo_4000puff8ml,SZCL - GOAT (Dispo) (4000Puff)(8mL),__export__.product_category_27_88c4d517,consu,True,0.50,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_3332_4692354d,__export__.product_attribute_value_7778_10fe2b10"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_tnrd_-_100_club_liq_fb100ml,TNRD - 100 Club (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,6.75,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_5042_628e49fa
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8320_754bb761
template_tnrd_-_bora_liq_fb100ml,TNRD - Bora (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,6.75,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_8055_f1775d39
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8328_936b70e3
template_tnrd_-_frozen_vape_co_liq_fb100ml,TNRD - Frozen Vape Co (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,6.75,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7529_58860ab5
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8328_936b70e3
template_tnrd_-_its_pixy_liq_fb100ml,TNRD - It's Pixy (LIQ FB)(100mL),__export__.product_category_27_88c4d517,consu,True,6.75,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7465_be4fcd50,__export__.product_attribute_value_4807_9216521f"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8320_754bb761,__export__.product_attribute_value_8338_1b1c5e4b"
template_tnrd_-_lucid_air_dispo_5000puff167m,TNRD - Lucid Air (Dispo) (5000Puff)(16.7m),__export__.product_category_27_88c4d517,consu,True,2.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7231_db1c72ce,__export__.product_attribute_value_7457_e5693518,__export__.product_attribute_value_7586_898dd0d3,__export__.product_attribute_value_7631_b7c77328,__export__.product_attribute_value_4241_24f24852,__export__.product_attribute_value_4471_a6a34a4a"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_tnrd_-_lucid_air_plus_mesh_dispo_5000puff_5_12ml,TNRD - Lucid Air Plus Mesh (Dispo) (5000Puff) 5% (12mL),__export__.product_category_27_88c4d517,consu,True,2.95,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7205_db80e997,__export__.product_attribute_value_7231_db1c72ce,__export__.product_attribute_value_4241_24f24852"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_tnrd_-_lucid_charge_dispo_7000puff14ml,TNRD - Lucid Charge (Dispo) (7000Puff)(14mL),__export__.product_category_27_88c4d517,consu,True,7.75,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7484_7107b9e7,__export__.product_attribute_value_7618_caf52b33,__export__.product_attribute_value_7929_4cd49eb8,__export__.product_attribute_value_8271_10d9410b"
,,,,,,,__export__.product_attribute_40_7590b0f7,__export__.product_attribute_value_8336_91087ebe
template_tnrd_-_lucid_flow_dispo_5000puff167ml,TNRD - Lucid Flow (Dispo) (5000Puff)(16.7mL),__export__.product_category_27_88c4d517,consu,True,6.50,,__export__.product_attribute_38_d222431b,__export__.product_attribute_value_7414_2fb3c553
