Internal Reference,Product Name,On Hand,Sales Price,Odoo Category,UoM Ratio,Minimum Purchase Qty,Company
ONT028441,7DZE - 7Daze (LIQ Salt)(30mL) TF-Nic - Glacial Mint 50mg,10,4.75,All / Saleable / E-Juice,50,0.2,Doublelift
ONT042373,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Blue Razz 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT042374,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Bomb Pop 20mg,10,6.95,All / Saleable / Kit,100,0.1,Doublelift
ONT043687,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Cherry Limeade 20mg,10,6.95,All / Saleable / Kit,100,0.1,Doublelift
ONT042375,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Georgia Peach 20mg,10,6.95,All / Saleable / Kit,100,0.1,Doublelift
ONT042376,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Grapeberry Splash 20mg,10,6.95,All / Saleable / Kit,100,0.1,Doublelift
ONT042377,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Hawaiian Gummii 20mg,20,6.95,All / Saleable / Kit,100,0.2,Doublelift
ONT042378,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Icy Bites 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT042391,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Icy Blast 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT042379,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Island Cooler 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT043688,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Korean Pear 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT043689,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Matcha Latte 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT043690,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Peach Mango Melon 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT043691,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Pink Lemonade 20mg,10,6.95,All / Saleable / Kit,100,0.1,Doublelift
ONT042385,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Rainbow Berries 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT042387,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Sakura Grape 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT042390,7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL) - Strawberry Fluff 20mg,5,6.95,All / Saleable / Kit,100,0.05,Doublelift
ONT043692,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Cherry Limeade 50mg,10,6.95,All / Saleable / Kit,100,0.1,Doublelift
ONT039810,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Clear 50mg,10,7.5,All / Saleable / Kit,100,0.1,Doublelift
ONT039566,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Icy Bites 50mg,5,7.5,All / Saleable / Kit,100,0.05,Doublelift
ONT039805,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Island Cooler 50mg,5,7.5,All / Saleable / Kit,100,0.05,Doublelift
ONT039567,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Island Tiki Punch 50mg,10,7.5,All / Saleable / Kit,100,0.1,Doublelift
ONT039807,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Mango Madness 50mg,5,7.5,All / Saleable / Kit,100,0.05,Doublelift
ONT039569,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Mango Sunset 50mg,10,6.95,All / Saleable / Kit,100,0.1,Doublelift
ONT043694,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Matcha Latte 50mg,5,7.5,All / Saleable / Kit,100,0.05,Doublelift
ONT039806,7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL) - Spearmint Blast 50mg,20,7.5,All / Saleable / Kit,100,0.2,Doublelift
ONT045189,7DZE - 7Daze Clickmate Colors (Device Only) - Midnight (Jet Black) 650mAh,10,4.5,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045658,7DZE - 7Daze Clickmate Refillable MATES (2-Pack),20,5.5,All / Saleable / Kit,100,0.2,Doublelift
ONT045657,7DZE - 7Daze Clickmate Refillable MAX Starter Kit,20,9.35,All / Saleable / Kit,100,0.2,Doublelift
ONT045659,7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack) - Blue Razz 20mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045678,7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack) - Pink Lemonade 20mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045683,7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack) - Spearmint Blast 20mg,20,5.25,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT045684,7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack) - Strawberry Fluff 20mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045685,7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack) - Strawberry Watermelon 20mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045686,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Blue Razz 50mg,20,5.25,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT045687,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Bomb Pop 50mg,20,5.25,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT045691,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Georgia Peach 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045692,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Grapeberry Splash (Grapeberry) 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045693,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Hawaiian Gummi 50mg,20,5.25,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT045694,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Icy Bites 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045695,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Icy Blast 50mg,20,5.25,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT045696,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Island Cooler 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045697,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Island Tiki Punch 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045698,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Korean Pear 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045699,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Lush Ice 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045700,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Lycheedragon Jelly 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045701,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Mango Madness 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045703,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Matcha Latte (Matcha) 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045704,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Peach Mangomelon (Peach Mango Watermelon) 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045705,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Pink Lemonade 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045706,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Rainbow Berries 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045707,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Red Grapplemelon 50mg,5,5.25,All / Saleable / Disposable E-Cig,100,0.05,Doublelift
ONT045708,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Sakura Grape 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045709,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Sour Apple Belt 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045710,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Spearmint Blast 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045711,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Strawberry Fluff 50mg,10,5.25,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT045712,7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack) - Strawberry Watermelon 50mg,20,5.25,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT043697,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Cherry Lime,10,4.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT041587,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Hawaiian Gummii,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT041591,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Island Tiki Punch,10,4.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT041592,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Lush Ice,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT041595,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Mango Sunset,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT041596,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Rainbow Berries,15,4.5,All / Saleable / E-Juice,100,0.15,Doublelift
ONT041597,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Red Grapplemelon,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT041598,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Sakura Grape,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT041599,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Sour Apple Belts,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT041602,7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack) - Strawberry Watermelon,30,4.5,All / Saleable / E-Juice,100,0.3,Doublelift
ONT039574,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Bomb Pop,5,4.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT039818,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Georgia Peach,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039819,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Grapeberry Splash,45,4.5,All / Saleable / E-Juice,100,0.45,Doublelift
ONT039815,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Island Cooler,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039577,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Island Tiki Punch,10,4.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039813,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Lycheed Dragon Jelly,10,4.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039817,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Mango Madness,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039580,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Rainbow Berries,10,4.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039811,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Red Grapplemelon,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT039581,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Sakura Grape,10,4.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT039812,7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack) - Sour Apple Belts,20,4.5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT025732,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Berry Fusion Iced 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT025733,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Glacial Mint 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT025735,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Island Colada 50mg,20,1.95,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT026249,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Lemon Tart 50mg,50,1.95,All / Saleable / Disposable E-Cig,100,0.5,Doublelift
ONT025736,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Mango Berry 50mg,50,1.95,All / Saleable / Disposable E-Cig,100,0.5,Doublelift
ONT026251,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Melonana 50mg,20,1.95,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT025737,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - OG Reds Iced 50mg,50,1.95,All / Saleable / Disposable E-Cig,100,0.5,Doublelift
ONT027770,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Punch Bowl 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT025739,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Sour Bites 50mg,20,1.95,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT025740,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Strapple Iced 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT025741,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - Tropic Passion 50mg,10,1.95,All / Saleable / Disposable E-Cig,100,0.1,Doublelift
ONT026252,7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL) - White Gummy 50mg,20,1.95,All / Saleable / Disposable E-Cig,100,0.2,Doublelift
ONT046103,7DZE - PouchMates (DSPLY 5pc)(Nic Pouch)(20ct Can)(SAS) - Green Apple 03mg,5,10,All / Saleable / ShopWill,20,0.25,Doublelift
ONT032688,AIRO - Elf Bar Airo Max (Dispo) (5000Puff)(13mL) - Sour Batch 50mg,10,0.5,All / Saleable / Disposable E-Cig,200,0.05,Doublelift
ONT020746,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Blues 00mg,10,7.75,All / Saleable / E-Juice,50,0.2,Doublelift
ONT020747,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Blues 03mg,45,7.75,All / Saleable / E-Juice,50,0.9,Doublelift
ONT020748,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Blues 06mg,20,7.75,All / Saleable / E-Juice,50,0.4,Doublelift
ONT020749,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Reds 00mg,5,7.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT020750,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Reds 03mg,100,7.75,All / Saleable / E-Juice,50,2,Doublelift
ONT020751,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Reds 06mg,45,7.75,All / Saleable / E-Juice,50,0.9,Doublelift
ONT021384,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Yellows 03mg,5,7.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT021385,ALTZ - Alt Zero (LIQ FB)(100mL) - Just Yellows 06mg,10,7.75,All / Saleable / E-Juice,50,0.2,Doublelift
ONT020754,ALTZ - Alt Zero (LIQ Salt)(30mL) Excision - Paradox 20mg,20,7.25,All / Saleable / E-Juice,50,0.4,Doublelift
ONT020755,ALTZ - Alt Zero (LIQ Salt)(30mL) Excision - Paradox 40mg,30,7.25,All / Saleable / E-Juice,50,0.6,Doublelift
ONT021390,ALTZ - Alt Zero (LIQ Salt)(30mL) Excision - Paradox On The Rocks 40mg,5,7.25,All / Saleable / E-Juice,50,0.1,Doublelift
ONT038788,ALTZ - Alt Zero (LIQ Salt)(30mL) Excision - Virus 40mg,5,7.25,All / Saleable / E-Juice,50,0.1,Doublelift
ONT029529,ALTZ - Alt Zero (LIQ Salt)(30mL) TFN - Just Blues 20mg,10,7.25,All / Saleable / E-Juice,50,0.2,Doublelift
ONT020752,ALTZ - Alt Zero (LIQ Salt)(30mL) TFN - Just Reds 20mg,10,7.25,All / Saleable / E-Juice,50,0.2,Doublelift
ONT020753,ALTZ - Alt Zero (LIQ Salt)(30mL) TFN - Just Reds 40mg,5,7.25,All / Saleable / E-Juice,50,0.1,Doublelift
ONT031515,ALTZ - Excision (LIQ FB)(60mL) - Antidote Virus 06mg,10,7.25,All / Saleable / E-Juice,50,0.2,Doublelift
ONT021376,ALTZ - Excision (LIQ FB)(60mL) - Harambe 06mg,10,7.25,All / Saleable / E-Juice,50,0.2,Doublelift
ONT020737,ALTZ - Excision (LIQ FB)(60mL) - Paradox 00mg,10,7.25,All / Saleable / E-Juice,50,0.2,Doublelift
ONT020738,ALTZ - Excision (LIQ FB)(60mL) - Paradox 03mg,100,7.25,All / Saleable / E-Juice,50,2,Doublelift
ONT020739,ALTZ - Excision (LIQ FB)(60mL) - Paradox 06mg,25,7.25,All / Saleable / E-Juice,50,0.5,Doublelift
ONT020741,ALTZ - Excision (LIQ FB)(60mL) - Paradox On The Rocks 03mg,40,7.25,All / Saleable / E-Juice,50,0.8,Doublelift
ONT020742,ALTZ - Excision (LIQ FB)(60mL) - Paradox On The Rocks 06mg,20,7.25,All / Saleable / E-Juice,50,0.4,Doublelift
ONT021378,ALTZ - Excision (LIQ FB)(60mL) - Robokitty Cream 03mg,5,7.25,All / Saleable / E-Juice,50,0.1,Doublelift
ONT020744,ALTZ - Excision (LIQ FB)(60mL) - Virus 03mg,45,7.25,All / Saleable / E-Juice,50,0.9,Doublelift
ONT020745,ALTZ - Excision (LIQ FB)(60mL) - Virus 06mg,25,7.25,All / Saleable / E-Juice,50,0.5,Doublelift
ONT021381,ALTZ - Excision (LIQ FB)(60mL) - X-Rated 03mg,10,7.25,All / Saleable / E-Juice,50,0.2,Doublelift
ONT027307,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Army Man 03mg,10,6.5,All / Saleable / E-Juice,84,0.119047619,Doublelift
ONT027308,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Army Man 06mg,10,6.5,All / Saleable / E-Juice,84,0.119047619,Doublelift
ONT027310,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Fire Man 03mg,5,6.5,All / Saleable / E-Juice,84,0.05952381,Doublelift
ONT027313,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Island Man 03mg,5,6.5,All / Saleable / E-Juice,84,0.05952381,Doublelift
ONT027314,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Island Man 06mg,10,6.5,All / Saleable / E-Juice,84,0.119047619,Doublelift
ONT027316,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Island Man Iced 03mg,10,6.5,All / Saleable / E-Juice,84,0.119047619,Doublelift
ONT027317,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Island Man Iced 06mg,15,6.5,All / Saleable / E-Juice,84,0.1785714285714285,Doublelift
ONT027319,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Magic Man 03mg,42,6.5,All / Saleable / E-Juice,84,0.5,Doublelift
ONT027323,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Mini Muffin Man 06mg,10,6.5,All / Saleable / E-Juice,84,0.119047619,Doublelift
ONT027325,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Muffin Man 03mg,20,6.5,All / Saleable / E-Juice,84,0.238095238,Doublelift
ONT027326,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Muffin Man 06mg,10,6.5,All / Saleable / E-Juice,84,0.119047619,Doublelift
ONT027328,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - My Man 03mg,20,6.5,All / Saleable / E-Juice,84,0.238095238,Doublelift
ONT027329,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - My Man 06mg,5,6.5,All / Saleable / E-Juice,84,0.05952381,Doublelift
ONT027332,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - Rocket Man 06mg,10,6.5,All / Saleable / E-Juice,84,0.119047619,Doublelift
ONT027334,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - The Man 03mg,20,6.5,All / Saleable / E-Juice,84,0.238095238,Doublelift
ONT027335,AMVH - One Hit Wonder (LIQ FB)(100mL) TF-Nic - The Man 06mg,20,6.5,All / Saleable / E-Juice,84,0.238095238,Doublelift
ONT027340,AMVH - One Hit Wonder (LIQ Salt)(30mL) TF-Nic - Island Man 25mg,5,6,All / Saleable / E-Juice,216,0.023148148,Doublelift
ONT016173,ARFY - Air Factory (LIQ FB)(60mL) - Berry Rush 03mg,10,5.21,All / Saleable / E-Juice,25,0.4,Doublelift
ONT016168,ARFY - Air Factory (LIQ FB)(60mL) - Blue Razz 06mg,15,5.21,All / Saleable / E-Juice,25,0.6,Doublelift
ONT016179,ARFY - Air Factory (LIQ FB)(60mL) - Custard Tobacco 03mg,10,5.21,All / Saleable / E-Juice,25,0.4,Doublelift
ONT016180,ARFY - Air Factory (LIQ FB)(60mL) - Custard Tobacco 06mg,10,5.25,All / Saleable / E-Juice,25,0.4,Doublelift
ONT016163,ARFY - Air Factory (LIQ FB)(60mL) - Menthol 03mg,25,5.21,All / Saleable / E-Juice,25,1,Doublelift
ONT037108,ARFY - Air Factory (LIQ FB)(60mL) - Pink Berry 03mg,5,5.21,All / Saleable / E-Juice,25,0.2,Doublelift
ONT037109,ARFY - Air Factory (LIQ FB)(60mL) - Pink Berry 06mg,5,5.21,All / Saleable / E-Juice,25,0.2,Doublelift
ONT038588,ARFY - Air Factory (LIQ FB)(60mL) - Strawberry Crumble 06mg,5,5.21,All / Saleable / E-Juice,25,0.2,Doublelift
ONT016161,ARFY - Air Factory (LIQ FB)(60mL) - Tobacco 03mg,5,5.21,All / Saleable / E-Juice,25,0.2,Doublelift
ONT016162,ARFY - Air Factory (LIQ FB)(60mL) - Tobacco 06mg,5,5.21,All / Saleable / E-Juice,25,0.2,Doublelift
ONT016159,ARFY - Air Factory (LIQ FB)(60mL) - Unflavored 03mg,75,5,All / Saleable / E-Juice,25,3,Doublelift
ONT016160,ARFY - Air Factory (LIQ FB)(60mL) - Unflavored 06mg,50,5,All / Saleable / E-Juice,25,2,Doublelift
ONT037113,ARFY - Air Factory (LIQ FB)(60mL) - Vanilla Crumble - 06mg,10,5.21,All / Saleable / E-Juice,25,0.4,Doublelift
ONT037114,ARFY - Air Factory (LIQ FB)(60mL) - Watermelon Strawberry - 03mg,5,5.21,All / Saleable / E-Juice,25,0.2,Doublelift
ONT016276,ARFY - Air Factory (LIQ Salt)(30mL) - Berry Rush 18mg,10,5.5,All / Saleable / E-Juice,25,0.4,Doublelift
ONT016292,ARFY - Air Factory (LIQ Salt)(30mL) - Blue Razz Ice 18mg,5,5.5,All / Saleable / E-Juice,25,0.2,Doublelift
ONT016283,ARFY - Air Factory (LIQ Salt)(30mL) - Custard Tobacco 36mg,10,5.5,All / Saleable / E-Juice,25,0.4,Doublelift
ONT016267,ARFY - Air Factory (LIQ Salt)(30mL) - Menthol 36mg,15,5.5,All / Saleable / E-Juice,25,0.6,Doublelift
ONT016268,ARFY - Air Factory (LIQ Salt)(30mL) - Mint 18mg,25,5.5,All / Saleable / E-Juice,25,1,Doublelift
ONT016269,ARFY - Air Factory (LIQ Salt)(30mL) - Mint 36mg,10,5.5,All / Saleable / E-Juice,25,0.4,Doublelift
ONT037116,ARFY - Air Factory (LIQ Salt)(30mL) - Pink Berry 18mg,10,5.5,All / Saleable / E-Juice,25,0.4,Doublelift
ONT037118,ARFY - Air Factory (LIQ Salt)(30mL) - Red Apple - 18mg,10,5.5,All / Saleable / E-Juice,25,0.4,Doublelift
ONT037119,ARFY - Air Factory (LIQ Salt)(30mL) - Red Apple - 36mg,5,5.5,All / Saleable / E-Juice,25,0.2,Doublelift
ONT038591,ARFY - Air Factory (LIQ Salt)(30mL) - Strawberry Crumble 18mg,5,5.5,All / Saleable / E-Juice,25,0.2,Doublelift
ONT016296,ARFY - Air Factory (LIQ Salt)(30mL) - Strawberry Kiwi 18mg,25,5.5,All / Saleable / E-Juice,25,1,Doublelift
ONT016264,ARFY - Air Factory (LIQ Salt)(30mL) - Tobacco 18mg,10,5.5,All / Saleable / E-Juice,25,0.4,Doublelift
ONT016262,ARFY - Air Factory (LIQ Salt)(30mL) - Unflavored 18mg,25,5.25,All / Saleable / E-Juice,25,1,Doublelift
ONT016263,ARFY - Air Factory (LIQ Salt)(30mL) - Unflavored 36mg,25,5.25,All / Saleable / E-Juice,25,1,Doublelift
ONT037120,ARFY - Air Factory (LIQ Salt)(30mL) - Vanilla Crumble - 18mg,5,5.5,All / Saleable / E-Juice,25,0.2,Doublelift
ONT037121,ARFY - Air Factory (LIQ Salt)(30mL) - Vanilla Crumble - 36mg,5,5.5,All / Saleable / E-Juice,25,0.2,Doublelift
ONT037122,ARFY - Air Factory (LIQ Salt)(30mL) - Watermelon Strawberry - 18mg,10,5.5,All / Saleable / E-Juice,25,0.4,Doublelift
